,0
windlat36.33lon-105.55NM,0.0
windlat36.33lon-103.55NM,0.0
windlat36.62lon-103.65NM,0.0
windlat36.83lon-108.05NM,0.0
windlat36.83lon-106.05NM,0.0
windlat36.83lon-104.05NM,27.302957589651896
solarlat31.83lon-108.05NM,0.0
solarlat32.33lon-107.05NM,0.0
solarlat32.33lon-105.05NM,0.0
solarlat32.83lon-108.55NM,0.0
solarlat32.83lon-106.55NM,0.0
solarlat33.33lon-108.05NM,0.0
solarlat33.33lon-106.05NM,0.0
solarlat33.83lon-108.55NM,0.0
solarlat33.83lon-106.55NM,0.0
solarlat34.33lon-108.05NM,0.0
solarlat34.33lon-106.05NM,0.0
solarlat34.33lon-104.05NM,0.0
solarlat34.83lon-107.05NM,0.0
solarlat34.83lon-105.05NM,0.0
solarlat35.33lon-107.05NM,0.0
solarlat35.33lon-105.05NM,0.0
solarlat35.83lon-108.05NM,0.0
solarlat35.83lon-106.05NM,0.0
solarlat35.83lon-104.05NM,0.0
solarlat36.33lon-107.55NM,0.0
solarlat36.33lon-105.55NM,0.0
solarlat36.33lon-103.55NM,0.0
solarlat36.83lon-108.55NM,0.0
solarlat36.83lon-106.55NM,0.0
solarlat36.83lon-104.55NM,0.0
windlat32.72lon-116.42CA,0.0
windlat33.04lon-116.92CA,0.0
solarlat33.04lon-116.42CA,0.0
windlat33.04lon-114.92CA,0.0
windlat33.54lon-117.42CA,0.0
windlat33.54lon-115.42CA,0.0
windlat33.86lon-116.42CA,0.0
windlat34.04lon-116.92CA,0.0
windlat34.04lon-114.92CA,0.0
windlat34.54lon-117.92CA,0.0
windlat34.54lon-116.42CA,0.0
windlat34.54lon-114.42CA,0.0
windlat35.0lon-118.42CA,0.0
windlat35.04lon-118.42CA,0.0
windlat35.04lon-116.92CA,0.0
windlat35.04lon-114.92CA,0.0
windlat35.34lon-118.26CA,0.0
windlat35.54lon-118.42CA,0.0
windlat35.54lon-116.42CA,0.0
windlat36.04lon-119.42CA,0.0
windlat36.04lon-117.42CA,0.0
windlat36.54lon-118.42CA,0.0
windlat37.04lon-117.92CA,0.0
solarlat33.54lon-116.92CA,0.0
solarlat33.54lon-114.92CA,0.0
solarlat34.04lon-116.92CA,0.0
solarlat34.04lon-114.92CA,0.0
solarlat34.54lon-118.92CA,0.0
solarlat34.54lon-116.92CA,0.0
solarlat34.54lon-114.92CA,0.0
solarlat35.04lon-119.42CA,0.0
solarlat35.04lon-117.42CA,0.0
solarlat35.04lon-115.42CA,0.0
solarlat35.54lon-118.92CA,0.0
solarlat35.54lon-116.92CA,0.0
solarlat36.04lon-117.92CA,0.0
solarlat36.54lon-119.42CA,0.0
solarlat36.54lon-117.42CA,0.0
solarlat37.04lon-118.42CA,0.0
solarlat38.54lon-119.42CA,0.0
windlat33.83lon-109.32AZ,0.0
windlat34.83lon-109.32AZ,0.0
windlat35.33lon-109.82AZ,0.0
windlat35.83lon-109.82AZ,0.0
windlat36.33lon-109.82AZ,0.0
solarlat34.83lon-109.32AZ,0.0
solarlat35.33lon-109.32AZ,0.0
solarlat36.33lon-109.82AZ,0.0
windlat34.04lon-120.42CA,88.38833331235992
windlat34.54lon-119.92CA,0.0
windlat35.04lon-120.42CA,0.0
windlat35.54lon-120.42CA,0.0
windlat36.04lon-121.42CA,0.0
windlat36.54lon-120.42CA,0.0
windlat37.04lon-121.92CA,0.0
windlat37.04lon-119.92CA,0.0
windlat37.54lon-121.42CA,0.0
windlat37.54lon-119.42CA,0.0
windlat37.7lon-121.61CA,0.0
windlat38.04lon-121.42CA,0.0
windlat38.04lon-119.42CA,0.0
windlat38.2lon-121.92CA,0.0
windlat38.54lon-122.42CA,0.0
windlat38.54lon-120.42CA,0.0
windlat39.04lon-121.92CA,0.0
windlat39.54lon-123.42CA,0.0
windlat39.54lon-121.42CA,0.0
windlat40.04lon-122.92CA,0.0
windlat40.04lon-121.42CA,0.0
windlat40.54lon-123.42CA,0.0
windlat40.54lon-121.42CA,0.0
windlat40.9lon-121.76CA,0.0
windlat41.04lon-123.42CA,0.0
windlat41.04lon-121.42CA,0.0
solarlat34.04lon-120.42CA,0.0
solarlat35.54lon-120.92CA,0.0
solarlat36.04lon-119.92CA,0.0
solarlat36.54lon-121.42CA,0.0
solarlat37.04lon-120.42CA,0.0
solarlat37.54lon-121.92CA,0.0
solarlat37.54lon-119.92CA,0.0
solarlat38.04lon-121.42CA,0.0
solarlat38.04lon-119.42CA,0.0
solarlat38.54lon-121.42CA,0.0
solarlat39.04lon-122.92CA,0.0
solarlat39.04lon-120.92CA,0.0
solarlat39.54lon-123.42CA,0.0
solarlat39.54lon-121.42CA,0.0
solarlat40.04lon-122.42CA,0.0
solarlat40.04lon-120.42CA,0.0
solarlat40.54lon-123.42CA,0.0
solarlat40.54lon-121.42CA,0.0
windlat35.12lon-114.05AZ,0.0
windlat35.33lon-113.82AZ,0.0
windlat35.83lon-113.82AZ,0.0
windlat36.33lon-113.82AZ,0.0
solarlat35.83lon-114.32AZ,0.0
solarlat36.33lon-113.82AZ,0.0
solarlat36.83lon-112.82AZ,0.0
windlat36.5lon-116.51NV,0.0
windlat37.0lon-116.51NV,0.0
windlat37.0lon-114.51NV,0.0
windlat37.5lon-117.51NV,0.0
windlat37.5lon-115.51NV,0.0
windlat38.0lon-117.01NV,0.0
windlat38.0lon-115.01NV,0.0
windlat38.5lon-118.51NV,0.0
windlat38.5lon-116.51NV,0.0
windlat38.5lon-114.51NV,0.0
windlat39.0lon-118.01NV,0.0
windlat39.0lon-116.01NV,0.0
windlat39.04lon-114.51NV,0.0
windlat39.5lon-119.51NV,0.0
windlat39.5lon-117.51NV,0.0
windlat39.5lon-115.51NV,0.0
windlat40.0lon-118.51NV,0.0
windlat40.0lon-116.51NV,0.0
windlat40.0lon-114.51NV,0.0
windlat40.5lon-118.51NV,0.0
windlat40.5lon-116.51NV,0.0
windlat40.5lon-114.51NV,0.0
windlat41.0lon-118.01NV,0.0
windlat41.0lon-116.01NV,0.0
windlat41.5lon-118.01NV,0.0
windlat41.5lon-116.01NV,0.0
solarlat37.0lon-117.01NV,0.0
solarlat37.0lon-115.01NV,0.0
solarlat37.5lon-116.01NV,0.0
solarlat38.0lon-117.51NV,0.0
solarlat38.0lon-115.51NV,0.0
solarlat38.5lon-117.51NV,0.0
solarlat38.5lon-115.51NV,0.0
solarlat39.0lon-119.01NV,0.0
solarlat39.0lon-117.01NV,0.0
solarlat39.0lon-115.01NV,0.0
solarlat39.5lon-119.51NV,0.0
solarlat39.5lon-117.51NV,0.0
solarlat39.5lon-115.51NV,0.0
solarlat40.0lon-118.01NV,0.0
solarlat40.0lon-116.01NV,0.0
solarlat40.5lon-119.01NV,0.0
solarlat40.5lon-117.01NV,0.0
solarlat40.5lon-115.01NV,0.0
solarlat41.0lon-118.01NV,0.0
solarlat41.0lon-116.01NV,0.0
solarlat41.5lon-119.51NV,7.732968059041623
solarlat41.5lon-117.51NV,0.0
solarlat41.5lon-115.51NV,0.0
windlat36.5lon-114.51NV,0.0
solarlat36.0lon-115.01NV,0.0
solarlat36.5lon-115.51NV,0.0
windlat37.49lon-107.56CO,0.0
windlat37.49lon-105.56CO,0.0
windlat37.49lon-103.56CO,0.0
windlat37.7lon-102.65CO,0.0
windlat37.99lon-108.06CO,0.0
windlat37.99lon-106.06CO,0.0
windlat37.99lon-104.06CO,0.0
windlat37.99lon-102.06CO,0.0
windlat38.49lon-109.06CO,0.0
windlat38.49lon-107.06CO,0.0
windlat38.49lon-105.06CO,0.0
windlat38.49lon-103.06CO,0.0
windlat38.99lon-108.06CO,0.0
windlat38.99lon-104.06CO,0.0
windlat38.99lon-102.06CO,0.0
windlat39.4lon-102.5CO,0.0
windlat39.49lon-103.56CO,0.0
solarlat37.49lon-108.06CO,0.0
solarlat37.49lon-106.06CO,0.0
solarlat37.49lon-104.06CO,0.0
solarlat37.49lon-102.06CO,0.0
solarlat37.99lon-108.56CO,0.0
solarlat37.99lon-106.56CO,0.0
solarlat37.99lon-104.56CO,0.0
solarlat37.99lon-102.56CO,0.0
solarlat38.49lon-108.06CO,0.0
solarlat38.49lon-106.06CO,0.0
solarlat38.49lon-104.06CO,0.0
solarlat38.49lon-102.06CO,0.0
solarlat38.99lon-107.06CO,0.0
solarlat38.99lon-103.06CO,0.0
solarlat39.49lon-103.56CO,0.0
windlat37.5lon-113.55UT,0.0
windlat37.5lon-111.55UT,0.0
windlat37.5lon-109.55UT,0.0
windlat38.0lon-113.05UT,0.0
windlat38.0lon-111.05UT,0.0
windlat38.0lon-109.05UT,0.0
windlat38.5lon-112.55UT,0.0
windlat38.5lon-110.55UT,0.0
windlat38.54lon-112.82UT,0.0
windlat39.0lon-113.55UT,0.0
windlat39.0lon-111.55UT,0.0
windlat39.0lon-109.55UT,0.0
windlat39.5lon-113.05UT,0.0
windlat39.5lon-111.05UT,0.0
windlat40.0lon-112.05UT,0.0
windlat40.5lon-112.32UT,0.0
windlat41.0lon-113.55UT,0.0
windlat41.5lon-113.55UT,0.0
windlat41.5lon-111.55UT,0.0
solarlat37.0lon-109.05UT,0.0
solarlat37.5lon-114.05UT,0.0
solarlat37.5lon-112.05UT,0.0
solarlat37.5lon-110.05UT,0.0
solarlat38.0lon-113.55UT,0.0
solarlat38.0lon-111.55UT,0.0
solarlat38.0lon-109.55UT,0.0
solarlat38.5lon-113.55UT,0.0
solarlat38.5lon-111.55UT,0.0
solarlat38.5lon-109.55UT,0.0
solarlat39.0lon-112.55UT,0.0
solarlat39.0lon-110.55UT,0.0
solarlat39.5lon-113.05UT,0.0
solarlat39.5lon-111.05UT,0.0
solarlat40.0lon-113.55UT,0.0
solarlat40.0lon-111.55UT,0.0
solarlat40.5lon-112.55UT,0.0
solarlat41.0lon-113.55UT,0.0
solarlat41.5lon-113.05UT,0.0
solarlat42.0lon-112.55UT,0.0
windlat38.99lon-106.06CO,0.0
windlat39.49lon-107.56CO,0.0
windlat39.49lon-105.56CO,0.0
windlat39.99lon-108.56CO,0.0
windlat39.99lon-106.56CO,6.536300066112791
windlat39.99lon-104.56CO,0.0
windlat39.99lon-102.56CO,0.0
windlat40.49lon-108.56CO,0.0
windlat40.49lon-106.56CO,10.615999012209445
windlat40.49lon-104.56CO,0.0
windlat40.49lon-102.56CO,0.0
windlat40.97lon-103.06CO,0.0
windlat40.99lon-107.06CO,0.0
windlat40.99lon-105.06CO,0.0
windlat40.99lon-103.55CO,0.0
windlat40.99lon-102.06CO,0.0
solarlat38.99lon-105.06CO,0.0
solarlat39.49lon-107.56CO,0.0
solarlat39.49lon-105.56CO,0.0
solarlat39.99lon-108.06CO,0.0
solarlat39.99lon-106.06CO,0.0
solarlat39.99lon-104.06CO,0.0
solarlat39.99lon-102.06CO,0.0
solarlat40.49lon-107.06CO,0.0
solarlat40.49lon-105.06CO,0.0
solarlat40.49lon-103.06CO,0.0
solarlat40.99lon-108.06CO,0.0
solarlat40.99lon-106.06CO,0.0
solarlat40.99lon-104.06CO,0.0
solarlat40.99lon-102.06CO,0.0
windlat40.0lon-110.05UT,0.0
windlat40.5lon-110.55UT,0.0
windlat41.0lon-111.55UT,0.0
solarlat40.0lon-109.55UT,0.0
solarlat40.5lon-110.55UT,0.0
solarlat41.0lon-111.55UT,0.0
solarlat41.5lon-111.05UT,0.0
windlat41.22lon-105.05WY,0.0
windlat41.49lon-106.06WY,0.0
windlat41.49lon-104.06WY,0.0
windlat41.72lon-106.05WY,0.0
windlat41.99lon-106.56WY,0.0
windlat41.99lon-104.56WY,0.0
windlat42.0lon-106.15WY,0.0
windlat42.49lon-106.06WY,0.0
windlat42.49lon-104.06WY,0.0
windlat42.99lon-106.56WY,0.0
windlat42.99lon-104.56WY,0.0
windlat43.0lon-106.05WY,0.0
windlat43.49lon-106.56WY,0.0
windlat43.49lon-104.56WY,0.0
solarlat41.49lon-107.56WY,0.0
solarlat41.49lon-105.56WY,0.0
solarlat41.99lon-105.56WY,0.0
solarlat42.49lon-107.06WY,0.0
solarlat42.49lon-105.06WY,0.0
solarlat42.99lon-105.56WY,0.0
solarlat43.49lon-106.06WY,0.0
solarlat43.49lon-104.06WY,0.0
windlat41.49lon-110.06WY,0.0
windlat41.49lon-108.06WY,0.0
windlat41.99lon-110.56WY,0.0
windlat41.99lon-108.56WY,0.0
windlat42.49lon-110.06WY,0.0
windlat42.49lon-108.06WY,0.0
windlat42.99lon-110.56WY,0.0
windlat42.99lon-108.56WY,0.0
windlat43.49lon-110.56WY,0.0
windlat43.49lon-108.56WY,0.0
windlat43.99lon-109.56WY,0.0
windlat43.99lon-107.56WY,0.0
windlat44.49lon-110.56WY,0.0
windlat44.49lon-108.56WY,0.0
windlat44.99lon-110.06WY,0.0
windlat44.99lon-108.06WY,0.0
solarlat41.49lon-109.56WY,0.0
solarlat41.99lon-109.56WY,0.0
solarlat41.99lon-107.56WY,0.0
solarlat42.49lon-109.06WY,0.0
solarlat42.99lon-109.56WY,0.0
solarlat42.99lon-107.56WY,0.0
solarlat43.49lon-110.06WY,0.0
solarlat43.49lon-108.06WY,0.0
solarlat43.99lon-110.56WY,0.0
solarlat43.99lon-108.56WY,0.0
solarlat44.49lon-110.06WY,0.0
solarlat44.49lon-108.06WY,0.0
solarlat44.99lon-109.56WY,0.0
windlat41.54lon-122.92CA,0.0
windlat41.54lon-120.92CA,0.0
solarlat41.04lon-122.92CA,0.0
solarlat41.04lon-120.92CA,0.0
solarlat41.54lon-122.42CA,0.0
solarlat41.54lon-120.42CA,0.0
windlat42.49lon-123.61OR,0.0
windlat42.49lon-121.61OR,0.0
windlat42.99lon-122.61OR,0.0
solarlat42.49lon-123.11OR,0.0
solarlat42.49lon-121.11OR,0.0
solarlat42.99lon-123.61OR,0.0
solarlat42.99lon-121.61OR,0.0
solarlat43.49lon-124.11OR,0.0
solarlat43.49lon-122.11OR,0.0
windlat42.49lon-119.61OR,0.0
windlat42.49lon-117.61OR,0.0
windlat42.99lon-120.61OR,0.0
windlat42.99lon-118.61OR,0.0
windlat43.49lon-120.61OR,0.0
windlat43.49lon-118.61OR,0.0
windlat43.99lon-117.61OR,0.0
windlat44.23lon-117.26OR,0.0
solarlat42.49lon-119.11OR,0.0
solarlat42.49lon-117.11OR,0.0
solarlat42.99lon-119.61OR,0.0
solarlat42.99lon-117.61OR,0.0
solarlat43.49lon-120.11OR,0.0
solarlat43.49lon-118.11OR,0.0
solarlat43.99lon-118.61OR,0.0
solarlat44.99lon-118.11OR,0.0
windlat42.49lon-115.74ID,0.0
windlat42.98lon-115.42ID,0.0
windlat42.99lon-116.74ID,0.0
windlat42.99lon-114.74ID,0.0
windlat43.49lon-116.74ID,0.0
windlat43.49lon-114.74ID,0.0
windlat43.99lon-115.74ID,0.0
windlat43.99lon-113.74ID,0.0
windlat44.49lon-116.74ID,0.0
windlat44.49lon-114.74ID,0.0
windlat44.99lon-116.74ID,0.0
windlat44.99lon-114.74ID,0.0
windlat45.49lon-116.24ID,0.0
windlat45.49lon-114.24ID,0.0
windlat45.99lon-115.74ID,0.0
windlat46.49lon-114.74ID,0.0
windlat46.99lon-116.24ID,0.0
windlat47.49lon-116.24ID,0.0
solarlat42.49lon-115.24ID,0.0
solarlat42.99lon-115.74ID,0.0
solarlat42.99lon-113.74ID,0.0
solarlat43.49lon-116.24ID,0.0
solarlat43.49lon-114.24ID,0.0
solarlat43.99lon-116.74ID,0.0
solarlat43.99lon-114.74ID,0.0
solarlat44.49lon-116.24ID,0.0
solarlat44.49lon-114.24ID,0.0
solarlat44.99lon-116.24ID,0.0
solarlat44.99lon-114.24ID,0.0
solarlat45.49lon-114.74ID,0.0
solarlat45.99lon-114.74ID,0.0
solarlat46.49lon-115.24ID,0.0
solarlat46.99lon-115.24ID,0.0
solarlat47.49lon-115.74ID,0.0
solarlat47.99lon-116.24ID,0.0
windlat42.49lon-113.82ID,0.0
windlat42.49lon-112.24ID,0.0
windlat42.74lon-115.01ID,0.0
windlat42.88lon-115.01ID,0.0
windlat42.99lon-112.74ID,0.0
windlat43.48lon-111.82ID,0.0
windlat43.49lon-112.74ID,0.0
windlat43.99lon-111.74ID,0.0
windlat44.49lon-112.74ID,0.0
solarlat42.49lon-113.24ID,0.0
solarlat42.49lon-111.24ID,0.0
solarlat42.99lon-111.74ID,0.0
solarlat43.49lon-112.24ID,0.0
solarlat43.99lon-112.74ID,0.0
solarlat44.49lon-112.24ID,0.0
windlat43.49lon-122.61OR,0.0
windlat43.99lon-123.61OR,0.0
windlat43.99lon-121.61OR,0.0
windlat43.99lon-119.61OR,0.0
windlat44.49lon-123.11OR,0.0
windlat44.49lon-121.11OR,0.0
windlat44.49lon-119.11OR,0.0
windlat44.99lon-122.61OR,0.0
windlat44.99lon-120.61OR,0.0
windlat44.99lon-118.61OR,0.0
windlat45.49lon-122.11OR,0.0
windlat45.49lon-120.11OR,0.0
windlat45.49lon-118.11OR,0.0
windlat45.57lon-120.42OR,0.0
windlat45.7lon-120.26OR,0.0
windlat45.7lon-119.42OR,0.0
windlat45.99lon-123.61OR,0.0
windlat45.99lon-117.61OR,0.0
solarlat43.99lon-122.61OR,0.0
solarlat43.99lon-120.61OR,0.0
solarlat44.49lon-122.61OR,0.0
solarlat44.49lon-120.61OR,0.0
solarlat44.49lon-118.61OR,0.0
solarlat44.99lon-122.11OR,0.0
solarlat44.99lon-120.11OR,0.0
solarlat45.49lon-122.61OR,0.0
solarlat45.49lon-120.61OR,0.0
solarlat45.49lon-118.61OR,0.0
solarlat45.49lon-116.61OR,0.0
solarlat45.99lon-118.61OR,0.0
windlat43.99lon-105.56WY,0.0
windlat44.49lon-104.56WY,0.0
windlat44.99lon-104.06WY,30.779126225310552
solarlat43.99lon-104.56WY,0.0
solarlat44.49lon-104.06WY,0.0
solarlat44.99lon-105.56WY,0.0
windlat44.49lon-106.56WY,0.0
windlat44.99lon-106.06WY,0.0
solarlat43.99lon-106.56WY,0.0
solarlat44.49lon-106.06WY,0.0
solarlat44.99lon-107.56WY,0.0
windlat44.86lon-112.05MT,0.0
windlat45.36lon-113.05MT,0.0
windlat45.86lon-113.55MT,0.0
windlat46.36lon-114.05MT,0.0
windlat46.36lon-112.05MT,0.0
windlat46.86lon-113.05MT,0.0
windlat47.36lon-115.05MT,0.0
windlat47.86lon-114.55MT,0.0
windlat48.36lon-115.55MT,0.0
windlat48.36lon-113.55MT,0.0
windlat48.86lon-115.05MT,0.0
solarlat44.86lon-111.55MT,0.0
solarlat45.36lon-113.55MT,0.0
solarlat45.36lon-111.55MT,0.0
solarlat45.86lon-113.05MT,0.0
solarlat46.36lon-112.55MT,0.0
solarlat46.86lon-114.55MT,0.0
solarlat47.36lon-115.05MT,0.0
solarlat47.86lon-115.55MT,0.0
solarlat47.86lon-113.55MT,0.0
solarlat48.36lon-114.55MT,0.0
solarlat48.86lon-115.05MT,0.0
windlat45.36lon-111.05MT,0.0
windlat45.36lon-109.05MT,0.0
windlat45.36lon-107.05MT,0.0
windlat45.86lon-111.55MT,0.0
windlat45.86lon-109.56MT,0.0
windlat46.86lon-111.05MT,0.0
windlat47.36lon-113.05MT,0.0
windlat47.36lon-111.05MT,0.0
windlat47.86lon-112.55MT,0.0
windlat47.86lon-110.55MT,0.0
windlat47.86lon-108.55MT,0.0
windlat48.36lon-111.55MT,0.0
windlat48.36lon-109.55MT,0.0
windlat48.36lon-107.55MT,0.0
windlat48.86lon-113.05MT,0.0
windlat48.86lon-111.05MT,0.0
windlat48.86lon-109.05MT,0.0
solarlat45.36lon-109.55MT,0.0
solarlat45.36lon-107.55MT,0.0
solarlat45.86lon-111.05MT,0.0
solarlat45.86lon-109.05MT,0.0
solarlat45.86lon-107.05MT,0.0
solarlat46.36lon-110.55MT,0.0
solarlat46.86lon-112.55MT,0.0
solarlat47.36lon-113.05MT,0.0
solarlat47.36lon-111.05MT,0.0
solarlat47.86lon-111.55MT,0.0
solarlat47.86lon-109.55MT,0.0
solarlat47.86lon-107.55MT,0.0
solarlat48.36lon-112.55MT,0.0
solarlat48.36lon-110.55MT,0.0
solarlat48.36lon-108.55MT,0.0
solarlat48.86lon-113.05MT,0.0
solarlat48.86lon-111.05MT,0.0
solarlat48.86lon-109.05MT,0.0
windlat45.36lon-105.05MT,0.0
windlat45.86lon-108.05MT,0.0
windlat46.36lon-110.05MT,0.0
windlat46.36lon-108.05MT,0.0
windlat46.86lon-109.05MT,18.638530451511336
windlat47.36lon-109.55MT,0.0
solarlat45.36lon-105.55MT,0.0
solarlat46.36lon-108.55MT,0.0
solarlat46.36lon-106.55MT,0.0
solarlat46.86lon-110.55MT,0.0
solarlat46.86lon-108.55MT,0.0
solarlat47.36lon-109.05MT,0.0
windlat45.86lon-120.26WA,0.0
windlat46.04lon-122.76WA,0.0
windlat46.04lon-120.76WA,0.0
windlat46.04lon-118.76WA,0.0
windlat46.07lon-119.11WA,0.0
windlat46.43lon-118.01WA,0.0
windlat46.54lon-122.26WA,0.0
windlat46.54lon-120.26WA,0.0
windlat46.54lon-118.26WA,0.0
windlat46.86lon-124.11WA,0.0
windlat47.04lon-123.26WA,0.0
windlat47.04lon-121.26WA,0.0
windlat47.54lon-123.76WA,0.0
windlat48.04lon-123.76WA,0.0
solarlat46.04lon-121.26WA,0.0
solarlat46.04lon-119.26WA,0.0
solarlat46.04lon-117.26WA,0.0
solarlat46.54lon-122.76WA,0.0
solarlat46.54lon-120.76WA,0.0
windlat46.49lon-116.74ID,0.0
windlat48.49lon-116.74ID,0.0
solarlat45.99lon-116.74ID,0.0
windlat46.86lon-107.05MT,0.0
windlat47.36lon-107.55MT,0.0
windlat47.86lon-106.55MT,0.0
windlat48.86lon-107.05MT,0.0
solarlat46.86lon-106.55MT,0.0
solarlat47.36lon-107.05MT,0.0
solarlat48.36lon-106.55MT,0.0
solarlat48.86lon-107.05MT,0.0
